"","subject_id","task","trial_type","trial_index","time_elapsed","internal_node_id","study_id","session_id","group","rt","stimulus","width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","success","timeout","failed_images","failed_audio","failed_video","accuracy","size","culture","loct","number","document.id","ambiguous","objects","invisible","chaos","complex","passedChecks","zipcode","age","sex","gender","gender-self-describe","ethnicity","ethnicity-self-describe","outsideUS","outsideUS_years","surveyComments"
"39","5b72d3f8afce7600019fe275","svTrial","survey",47,1001787,"0.0-2.0-45.0","65553732575bb29198a888d7","65565c0b7333f0fe459d1f5d",3,"8327","Toyama_large_sch_8_1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[]","small",2,"pos",8,39,2,3,3,2,2,1,"18252","32","male","man","","african","","No","",""
"40","5b72d3f8afce7600019fe275","svTrial","survey",48,1009835,"0.0-2.0-46.0","65553732575bb29198a888d7","65565c0b7333f0fe459d1f5d",3,"8039","Niigata_large_pos_9_0.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[]","small",2,"sch",9,40,2,1,2,2,1,1,"18252","32","male","man","","african","","No","",""
"41","5b72d3f8afce7600019fe275","svTrial","survey",49,1025843,"0.0-2.0-47.0","65553732575bb29198a888d7","65565c0b7333f0fe459d1f5d",3,"16000","Kanagawa_small_pos_1_0.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[]","middle",1,"sch",1,41,2,4,2,3,2,1,"18252","32","male","man","","african","","No","",""
"42","5b72d3f8afce7600019fe275","svTrial","survey",50,1036147,"0.0-2.0-48.0","65553732575bb29198a888d7","65565c0b7333f0fe459d1f5d",3,"10295","Kanagawa_middle_sch_1_0.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[]","small",1,"sch",1,42,3,3,4,2,2,1,"18252","32","male","man","","african","","No","",""
"43","5b72d3f8afce7600019fe275","svTrial","survey",51,1044018,"0.0-2.0-49.0","65553732575bb29198a888d7","65565c0b7333f0fe459d1f5d",3,"7864","Kanagawa_large_sch_11_2.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[]","large",1,"sch",11,43,2,1,2,1,1,1,"18252","32","male","man","","african","","No","",""
"44","5b72d3f8afce7600019fe275","svTrial","survey",53,1063291,"0.0-2.0-51.0","65553732575bb29198a888d7","65565c0b7333f0fe459d1f5d",3,"10756","Niigata_middle_pos_1_2.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[]","middle",2,"pos",1,44,1,1,1,1,1,1,"18252","32","male","man","","african","","No","",""
"45","5b72d3f8afce7600019fe275","svTrial","survey",54,1069628,"0.0-2.0-52.0","65553732575bb29198a888d7","65565c0b7333f0fe459d1f5d",3,"6328","Ishikawa_large_pos_3_3.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[]","large",2,"pos",3,45,1,1,1,1,1,1,"18252","32","male","man","","african","","No","",""
"46","5b72d3f8afce7600019fe275","svTrial","survey",55,1076851,"0.0-2.0-53.0","65553732575bb29198a888d7","65565c0b7333f0fe459d1f5d",3,"7215","Niigata_small_pos_1_3.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[]","small",2,"pos",1,46,1,1,1,2,1,1,"18252","32","male","man","","african","","No","",""
"47","5b72d3f8afce7600019fe275","svTrial","survey",56,1085371,"0.0-2.0-54.0","65553732575bb29198a888d7","65565c0b7333f0fe459d1f5d",3,"8510","Kanagawa_middle_pos_6_1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[]","large",1,"sch",6,47,5,5,4,5,4,1,"18252","32","male","man","","african","","No","",""
"48","5b72d3f8afce7600019fe275","svTrial","survey",57,1092723,"0.0-2.0-55.0","65553732575bb29198a888d7","65565c0b7333f0fe459d1f5d",3,"7344","Hokkaido_middle_sch_1_3.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[]","small",1,"sch",1,48,2,1,3,1,2,1,"18252","32","male","man","","african","","No","",""
